2026-08-12 00:07:28,272 | INFO | ============================================================
2026-08-12 00:08:05,967 | INFO | Extração concluída
2026-08-12 00:08:05,968 | INFO | Foram extraídos 4250 registros
2026-08-12 00:08:05,968 | INFO | ============================================================
2026-08-12 00:08:05,968 | INFO | ============================================================
2026-08-12 00:08:05,968 | INFO | Iniciando extração: moeda=CHF, ano=2001
2026-08-12 00:08:06,776 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:06,785 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:06,786 | INFO | Pasta criada com sucesso
2026-08-12 00:08:06,801 | INFO | Extração concluída
2026-08-12 00:08:06,801 | INFO | Foram extraídos 4090 registros
2026-08-12 00:08:06,801 | INFO | ============================================================
2026-08-12 00:08:06,801 | INFO | ============================================================
2026-08-12 00:08:06,802 | INFO | Iniciando extração: moeda=CHF, ano=2002
2026-08-12 00:08:07,486 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:07,498 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:07,499 | INFO | Pasta criada com sucesso
2026-08-12 00:08:07,515 | INFO | Extração concluída
2026-08-12 00:08:07,515 | INFO | Foram extraídos 4029 registros
2026-08-12 00:08:07,515 | INFO | ============================================================
2026-08-12 00:08:07,516 | INFO | ============================================================
2026-08-12 00:08:07,516 | INFO | Iniciando extração: moeda=CHF, ano=2003
2026-08-12 00:08:08,299 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:08,310 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:08,311 | INFO | Pasta criada com sucesso
2026-08-12 00:08:08,326 | INFO | Extração concluída
2026-08-12 00:08:08,327 | INFO | Foram extraídos 4025 registros
2026-08-12 00:08:08,327 | INFO | ============================================================
2026-08-12 00:08:08,327 | INFO | ============================================================
2026-08-12 00:08:08,327 | INFO | Iniciando extração: moeda=CHF, ano=2004
2026-08-12 00:08:09,105 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:09,116 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:09,117 | INFO | Pasta criada com sucesso
2026-08-12 00:08:09,134 | INFO | Extração concluída
2026-08-12 00:08:09,134 | INFO | Foram extraídos 3864 registros
2026-08-12 00:08:09,134 | INFO | ============================================================
2026-08-12 00:08:09,135 | INFO | ============================================================
2026-08-12 00:08:09,135 | INFO | Iniciando extração: moeda=CHF, ano=2005
2026-08-12 00:08:09,807 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:09,818 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:09,819 | INFO | Pasta criada com sucesso
2026-08-12 00:08:09,833 | INFO | Extração concluída
2026-08-12 00:08:09,833 | INFO | Foram extraídos 3631 registros
2026-08-12 00:08:09,833 | INFO | ============================================================
2026-08-12 00:08:09,833 | INFO | ============================================================
2026-08-12 00:08:09,834 | INFO | Iniciando extração: moeda=CHF, ano=2006
2026-08-12 00:08:10,553 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:10,564 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:10,565 | INFO | Pasta criada com sucesso
2026-08-12 00:08:10,604 | INFO | Extração concluída
2026-08-12 00:08:10,608 | INFO | Foram extraídos 4128 registros
2026-08-12 00:08:10,609 | INFO | ============================================================
2026-08-12 00:08:10,611 | INFO | ============================================================
2026-08-12 00:08:10,642 | INFO | Iniciando extração: moeda=CHF, ano=2007
2026-08-12 00:08:11,364 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:11,375 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:11,376 | INFO | Pasta criada com sucesso
2026-08-12 00:08:11,392 | INFO | Extração concluída
2026-08-12 00:08:11,393 | INFO | Foram extraídos 3685 registros
2026-08-12 00:08:11,393 | INFO | ============================================================
2026-08-12 00:08:11,393 | INFO | ============================================================
2026-08-12 00:08:11,393 | INFO | Iniciando extração: moeda=CHF, ano=2008
2026-08-12 00:08:12,171 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:12,182 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:12,183 | INFO | Pasta criada com sucesso
2026-08-12 00:08:12,200 | INFO | Extração concluída
2026-08-12 00:08:12,200 | INFO | Foram extraídos 4292 registros
2026-08-12 00:08:12,201 | INFO | ============================================================
2026-08-12 00:08:12,201 | INFO | ============================================================
2026-08-12 00:08:12,201 | INFO | Iniciando extração: moeda=CHF, ano=2009
2026-08-12 00:08:12,929 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:12,944 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:12,944 | INFO | Pasta criada com sucesso
2026-08-12 00:08:12,962 | INFO | Extração concluída
2026-08-12 00:08:12,962 | INFO | Foram extraídos 4224 registros
2026-08-12 00:08:12,962 | INFO | ============================================================
2026-08-12 00:08:12,963 | INFO | ============================================================
2026-08-12 00:08:12,963 | INFO | Iniciando extração: moeda=CHF, ano=2010
2026-08-12 00:08:13,638 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:13,650 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:13,650 | INFO | Pasta criada com sucesso
2026-08-12 00:08:13,667 | INFO | Extração concluída
2026-08-12 00:08:13,667 | INFO | Foram extraídos 4210 registros
2026-08-12 00:08:13,668 | INFO | ============================================================
2026-08-12 00:08:13,668 | INFO | ============================================================
2026-08-12 00:08:13,668 | INFO | Iniciando extração: moeda=CHF, ano=2011
2026-08-12 00:08:14,366 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:14,375 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:14,375 | INFO | Pasta criada com sucesso
2026-08-12 00:08:14,386 | INFO | Extração concluída
2026-08-12 00:08:14,387 | INFO | Foram extraídos 2737 registros
2026-08-12 00:08:14,387 | INFO | ============================================================
2026-08-12 00:08:14,387 | INFO | ============================================================
2026-08-12 00:08:14,388 | INFO | Iniciando extração: moeda=CHF, ano=2012
2026-08-12 00:08:14,982 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:14,987 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:14,988 | INFO | Pasta criada com sucesso
2026-08-12 00:08:14,994 | INFO | Extração concluída
2026-08-12 00:08:14,994 | INFO | Foram extraídos 1250 registros
2026-08-12 00:08:14,994 | INFO | ============================================================
2026-08-12 00:08:14,995 | INFO | ============================================================
2026-08-12 00:08:14,995 | INFO | Iniciando extração: moeda=CHF, ano=2013
2026-08-12 00:08:15,627 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:15,631 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:15,631 | INFO | Pasta criada com sucesso
2026-08-12 00:08:15,636 | INFO | Extração concluída
2026-08-12 00:08:15,636 | INFO | Foram extraídos 1259 registros
2026-08-12 00:08:15,636 | INFO | ============================================================
2026-08-12 00:08:15,636 | INFO | ============================================================
2026-08-12 00:08:15,636 | INFO | Iniciando extração: moeda=CHF, ano=2014
2026-08-12 00:08:16,151 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:16,155 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:16,155 | INFO | Pasta criada com sucesso
2026-08-12 00:08:16,162 | INFO | Extração concluída
2026-08-12 00:08:16,162 | INFO | Foram extraídos 1254 registros
2026-08-12 00:08:16,162 | INFO | ============================================================
2026-08-12 00:08:16,162 | INFO | ============================================================
2026-08-12 00:08:16,162 | INFO | Iniciando extração: moeda=CHF, ano=2015
2026-08-12 00:08:16,813 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:16,817 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:16,818 | INFO | Pasta criada com sucesso
2026-08-12 00:08:16,824 | INFO | Extração concluída
2026-08-12 00:08:16,824 | INFO | Foram extraídos 1244 registros
2026-08-12 00:08:16,824 | INFO | ============================================================
2026-08-12 00:08:16,824 | INFO | ============================================================
2026-08-12 00:08:16,825 | INFO | Iniciando extração: moeda=CHF, ano=2016
2026-08-12 00:08:17,445 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:17,448 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:17,449 | INFO | Pasta criada com sucesso
2026-08-12 00:08:17,456 | INFO | Extração concluída
2026-08-12 00:08:17,456 | INFO | Foram extraídos 1253 registros
2026-08-12 00:08:17,457 | INFO | ============================================================
2026-08-12 00:08:17,457 | INFO | ============================================================
2026-08-12 00:08:17,457 | INFO | Iniciando extração: moeda=CHF, ano=2017
2026-08-12 00:08:17,982 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:17,987 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:17,987 | INFO | Pasta criada com sucesso
2026-08-12 00:08:17,994 | INFO | Extração concluída
2026-08-12 00:08:17,994 | INFO | Foram extraídos 1243 registros
2026-08-12 00:08:17,994 | INFO | ============================================================
2026-08-12 00:08:17,995 | INFO | ============================================================
2026-08-12 00:08:17,995 | INFO | Iniciando extração: moeda=CHF, ano=2018
2026-08-12 00:08:18,637 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:18,642 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:18,643 | INFO | Pasta criada com sucesso
2026-08-12 00:08:18,649 | INFO | Extração concluída
2026-08-12 00:08:18,650 | INFO | Foram extraídos 1244 registros
2026-08-12 00:08:18,650 | INFO | ============================================================
2026-08-12 00:08:18,650 | INFO | ============================================================
2026-08-12 00:08:18,650 | INFO | Iniciando extração: moeda=CHF, ano=2019
2026-08-12 00:08:19,257 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:19,260 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:19,261 | INFO | Pasta criada com sucesso
2026-08-12 00:08:19,266 | INFO | Extração concluída
2026-08-12 00:08:19,266 | INFO | Foram extraídos 1259 registros
2026-08-12 00:08:19,266 | INFO | ============================================================
2026-08-12 00:08:19,266 | INFO | ============================================================
2026-08-12 00:08:19,267 | INFO | Iniciando extração: moeda=CHF, ano=2020
2026-08-12 00:08:19,820 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:19,825 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:19,825 | INFO | Pasta criada com sucesso
2026-08-12 00:08:19,832 | INFO | Extração concluída
2026-08-12 00:08:19,832 | INFO | Foram extraídos 1248 registros
2026-08-12 00:08:19,832 | INFO | ============================================================
2026-08-12 00:08:19,833 | INFO | ============================================================
2026-08-12 00:08:19,833 | INFO | Iniciando extração: moeda=CHF, ano=2021
2026-08-12 00:08:20,442 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:20,446 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:20,446 | INFO | Pasta criada com sucesso
2026-08-12 00:08:20,452 | INFO | Extração concluída
2026-08-12 00:08:20,452 | INFO | Foram extraídos 1248 registros
2026-08-12 00:08:20,452 | INFO | ============================================================
2026-08-12 00:08:20,452 | INFO | ============================================================
2026-08-12 00:08:20,453 | INFO | Iniciando extração: moeda=CHF, ano=2022
2026-08-12 00:08:21,052 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:21,056 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:21,057 | INFO | Pasta criada com sucesso
2026-08-12 00:08:21,062 | INFO | Extração concluída
2026-08-12 00:08:21,063 | INFO | Foram extraídos 1250 registros
2026-08-12 00:08:21,063 | INFO | ============================================================
2026-08-12 00:08:21,063 | INFO | ============================================================
2026-08-12 00:08:21,063 | INFO | Iniciando extração: moeda=CHF, ano=2023
2026-08-12 00:08:21,573 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:21,578 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:21,578 | INFO | Pasta criada com sucesso
2026-08-12 00:08:21,584 | INFO | Extração concluída
2026-08-12 00:08:21,585 | INFO | Foram extraídos 1240 registros
2026-08-12 00:08:21,585 | INFO | ============================================================
2026-08-12 00:08:21,585 | INFO | ============================================================
2026-08-12 00:08:21,585 | INFO | Iniciando extração: moeda=CHF, ano=2024
2026-08-12 00:08:22,204 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:22,207 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:22,208 | INFO | Pasta criada com sucesso
2026-08-12 00:08:22,214 | INFO | Extração concluída
2026-08-12 00:08:22,214 | INFO | Foram extraídos 1258 registros
2026-08-12 00:08:22,214 | INFO | ============================================================
2026-08-12 00:08:22,214 | INFO | ============================================================
2026-08-12 00:08:22,214 | INFO | Iniciando extração: moeda=CHF, ano=2025
2026-08-12 00:08:22,914 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:22,919 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:22,919 | INFO | Pasta criada com sucesso
2026-08-12 00:08:22,927 | INFO | Extração concluída
2026-08-12 00:08:22,927 | INFO | Foram extraídos 1254 registros
2026-08-12 00:08:22,927 | INFO | ============================================================
2026-08-12 00:08:22,928 | INFO | ============================================================
2026-08-12 00:08:22,928 | INFO | Iniciando extração: moeda=CHF, ano=2026
2026-08-12 00:08:23,445 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:23,448 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:23,448 | INFO | Pasta criada com sucesso
2026-08-12 00:08:23,453 | INFO | Extração concluída
2026-08-12 00:08:23,453 | INFO | Foram extraídos 758 registros
2026-08-12 00:08:23,453 | INFO | ============================================================
2026-08-12 00:08:23,453 | INFO | ============================================================
2026-08-12 00:08:23,453 | INFO | Iniciando extração: moeda=DKK, ano=2000
2026-08-12 00:08:24,246 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:24,259 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:24,260 | INFO | Pasta criada com sucesso
2026-08-12 00:08:24,278 | INFO | Extração concluída
2026-08-12 00:08:24,278 | INFO | Foram extraídos 4250 registros
2026-08-12 00:08:24,278 | INFO | ============================================================
2026-08-12 00:08:24,278 | INFO | ============================================================
2026-08-12 00:08:24,279 | INFO | Iniciando extração: moeda=DKK, ano=2001
2026-08-12 00:08:25,144 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:25,156 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:25,157 | INFO | Pasta criada com sucesso
2026-08-12 00:08:25,172 | INFO | Extração concluída
2026-08-12 00:08:25,172 | INFO | Foram extraídos 4090 registros
2026-08-12 00:08:25,173 | INFO | ============================================================
2026-08-12 00:08:25,173 | INFO | ============================================================
2026-08-12 00:08:25,173 | INFO | Iniciando extração: moeda=DKK, ano=2002
2026-08-12 00:08:25,930 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:25,941 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:25,942 | INFO | Pasta criada com sucesso
2026-08-12 00:08:25,958 | INFO | Extração concluída
2026-08-12 00:08:25,959 | INFO | Foram extraídos 4029 registros
2026-08-12 00:08:25,959 | INFO | ============================================================
2026-08-12 00:08:25,959 | INFO | ============================================================
2026-08-12 00:08:25,959 | INFO | Iniciando extração: moeda=DKK, ano=2003
2026-08-12 00:08:26,774 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:26,786 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:26,787 | INFO | Pasta criada com sucesso
2026-08-12 00:08:26,802 | INFO | Extração concluída
2026-08-12 00:08:26,803 | INFO | Foram extraídos 4025 registros
2026-08-12 00:08:26,803 | INFO | ============================================================
2026-08-12 00:08:26,803 | INFO | ============================================================
2026-08-12 00:08:26,804 | INFO | Iniciando extração: moeda=DKK, ano=2004
2026-08-12 00:08:27,545 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:27,555 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:27,556 | INFO | Pasta criada com sucesso
2026-08-12 00:08:27,572 | INFO | Extração concluída
2026-08-12 00:08:27,572 | INFO | Foram extraídos 3864 registros
2026-08-12 00:08:27,572 | INFO | ============================================================
2026-08-12 00:08:27,572 | INFO | ============================================================
2026-08-12 00:08:27,572 | INFO | Iniciando extração: moeda=DKK, ano=2005
2026-08-12 00:08:28,420 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:28,431 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:28,432 | INFO | Pasta criada com sucesso
2026-08-12 00:08:28,446 | INFO | Extração concluída
2026-08-12 00:08:28,447 | INFO | Foram extraídos 3631 registros
2026-08-12 00:08:28,447 | INFO | ============================================================
2026-08-12 00:08:28,447 | INFO | ============================================================
2026-08-12 00:08:28,448 | INFO | Iniciando extração: moeda=DKK, ano=2006
2026-08-12 00:08:29,173 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:29,185 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:29,185 | INFO | Pasta criada com sucesso
2026-08-12 00:08:29,203 | INFO | Extração concluída
2026-08-12 00:08:29,203 | INFO | Foram extraídos 4128 registros
2026-08-12 00:08:29,203 | INFO | ============================================================
2026-08-12 00:08:29,204 | INFO | ============================================================
2026-08-12 00:08:29,204 | INFO | Iniciando extração: moeda=DKK, ano=2007
2026-08-12 00:08:29,941 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:29,951 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:29,952 | INFO | Pasta criada com sucesso
2026-08-12 00:08:29,967 | INFO | Extração concluída
2026-08-12 00:08:29,967 | INFO | Foram extraídos 3685 registros
2026-08-12 00:08:29,967 | INFO | ============================================================
2026-08-12 00:08:29,967 | INFO | ============================================================
2026-08-12 00:08:29,968 | INFO | Iniciando extração: moeda=DKK, ano=2008
2026-08-12 00:08:30,691 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:30,704 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:30,704 | INFO | Pasta criada com sucesso
2026-08-12 00:08:30,721 | INFO | Extração concluída
2026-08-12 00:08:30,721 | INFO | Foram extraídos 4292 registros
2026-08-12 00:08:30,722 | INFO | ============================================================
2026-08-12 00:08:30,722 | INFO | ============================================================
2026-08-12 00:08:30,722 | INFO | Iniciando extração: moeda=DKK, ano=2009
2026-08-12 00:08:31,463 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:31,475 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:31,476 | INFO | Pasta criada com sucesso
2026-08-12 00:08:31,491 | INFO | Extração concluída
2026-08-12 00:08:31,491 | INFO | Foram extraídos 4224 registros
2026-08-12 00:08:31,492 | INFO | ============================================================
2026-08-12 00:08:31,492 | INFO | ============================================================
2026-08-12 00:08:31,492 | INFO | Iniciando extração: moeda=DKK, ano=2010
2026-08-12 00:08:32,206 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:32,218 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:32,219 | INFO | Pasta criada com sucesso
2026-08-12 00:08:32,238 | INFO | Extração concluída
2026-08-12 00:08:32,238 | INFO | Foram extraídos 4210 registros
2026-08-12 00:08:32,238 | INFO | ============================================================
2026-08-12 00:08:32,238 | INFO | ============================================================
2026-08-12 00:08:32,238 | INFO | Iniciando extração: moeda=DKK, ano=2011
2026-08-12 00:08:32,938 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:32,946 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:32,946 | INFO | Pasta criada com sucesso
2026-08-12 00:08:32,958 | INFO | Extração concluída
2026-08-12 00:08:32,958 | INFO | Foram extraídos 2737 registros
2026-08-12 00:08:32,959 | INFO | ============================================================
2026-08-12 00:08:32,959 | INFO | ============================================================
2026-08-12 00:08:32,959 | INFO | Iniciando extração: moeda=DKK, ano=2012
2026-08-12 00:08:33,588 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:33,593 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:33,594 | INFO | Pasta criada com sucesso
2026-08-12 00:08:33,600 | INFO | Extração concluída
2026-08-12 00:08:33,600 | INFO | Foram extraídos 1250 registros
2026-08-12 00:08:33,600 | INFO | ============================================================
2026-08-12 00:08:33,600 | INFO | ============================================================
2026-08-12 00:08:33,601 | INFO | Iniciando extração: moeda=DKK, ano=2013
2026-08-12 00:08:34,165 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:34,170 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:34,170 | INFO | Pasta criada com sucesso
2026-08-12 00:08:34,176 | INFO | Extração concluída
2026-08-12 00:08:34,176 | INFO | Foram extraídos 1259 registros
2026-08-12 00:08:34,177 | INFO | ============================================================
2026-08-12 00:08:34,177 | INFO | ============================================================
2026-08-12 00:08:34,177 | INFO | Iniciando extração: moeda=DKK, ano=2014
2026-08-12 00:08:34,829 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:34,834 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:34,835 | INFO | Pasta criada com sucesso
2026-08-12 00:08:34,841 | INFO | Extração concluída
2026-08-12 00:08:34,842 | INFO | Foram extraídos 1254 registros
2026-08-12 00:08:34,842 | INFO | ============================================================
2026-08-12 00:08:34,842 | INFO | ============================================================
2026-08-12 00:08:34,842 | INFO | Iniciando extração: moeda=DKK, ano=2015
2026-08-12 00:08:35,428 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:35,433 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:35,434 | INFO | Pasta criada com sucesso
2026-08-12 00:08:35,439 | INFO | Extração concluída
2026-08-12 00:08:35,440 | INFO | Foram extraídos 1244 registros
2026-08-12 00:08:35,440 | INFO | ============================================================
2026-08-12 00:08:35,440 | INFO | ============================================================
2026-08-12 00:08:35,440 | INFO | Iniciando extração: moeda=DKK, ano=2016
2026-08-12 00:08:36,006 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:36,010 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:36,011 | INFO | Pasta criada com sucesso
2026-08-12 00:08:36,017 | INFO | Extração concluída
2026-08-12 00:08:36,017 | INFO | Foram extraídos 1253 registros
2026-08-12 00:08:36,017 | INFO | ============================================================
2026-08-12 00:08:36,017 | INFO | ============================================================
2026-08-12 00:08:36,018 | INFO | Iniciando extração: moeda=DKK, ano=2017
2026-08-12 00:08:36,661 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:36,664 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:36,665 | INFO | Pasta criada com sucesso
2026-08-12 00:08:36,672 | INFO | Extração concluída
2026-08-12 00:08:36,673 | INFO | Foram extraídos 1243 registros
2026-08-12 00:08:36,673 | INFO | ============================================================
2026-08-12 00:08:36,673 | INFO | ============================================================
2026-08-12 00:08:36,674 | INFO | Iniciando extração: moeda=DKK, ano=2018
2026-08-12 00:08:37,257 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:37,261 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:37,262 | INFO | Pasta criada com sucesso
2026-08-12 00:08:37,267 | INFO | Extração concluída
2026-08-12 00:08:37,268 | INFO | Foram extraídos 1244 registros
2026-08-12 00:08:37,268 | INFO | ============================================================
2026-08-12 00:08:37,268 | INFO | ============================================================
2026-08-12 00:08:37,268 | INFO | Iniciando extração: moeda=DKK, ano=2019
2026-08-12 00:08:37,864 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:37,869 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:37,869 | INFO | Pasta criada com sucesso
2026-08-12 00:08:37,876 | INFO | Extração concluída
2026-08-12 00:08:37,876 | INFO | Foram extraídos 1259 registros
2026-08-12 00:08:37,877 | INFO | ============================================================
2026-08-12 00:08:37,877 | INFO | ============================================================
2026-08-12 00:08:37,877 | INFO | Iniciando extração: moeda=DKK, ano=2020
2026-08-12 00:08:38,429 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:38,434 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:38,435 | INFO | Pasta criada com sucesso
2026-08-12 00:08:38,440 | INFO | Extração concluída
2026-08-12 00:08:38,440 | INFO | Foram extraídos 1248 registros
2026-08-12 00:08:38,440 | INFO | ============================================================
2026-08-12 00:08:38,441 | INFO | ============================================================
2026-08-12 00:08:38,441 | INFO | Iniciando extração: moeda=DKK, ano=2021
2026-08-12 00:08:39,034 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:39,038 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:39,039 | INFO | Pasta criada com sucesso
2026-08-12 00:08:39,045 | INFO | Extração concluída
2026-08-12 00:08:39,045 | INFO | Foram extraídos 1248 registros
2026-08-12 00:08:39,046 | INFO | ============================================================
2026-08-12 00:08:39,046 | INFO | ============================================================
2026-08-12 00:08:39,047 | INFO | Iniciando extração: moeda=DKK, ano=2022
2026-08-12 00:08:39,627 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:39,631 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:39,632 | INFO | Pasta criada com sucesso
2026-08-12 00:08:39,638 | INFO | Extração concluída
2026-08-12 00:08:39,638 | INFO | Foram extraídos 1250 registros
2026-08-12 00:08:39,638 | INFO | ============================================================
2026-08-12 00:08:39,638 | INFO | ============================================================
2026-08-12 00:08:39,638 | INFO | Iniciando extração: moeda=DKK, ano=2023
2026-08-12 00:08:40,225 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:40,229 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:40,229 | INFO | Pasta criada com sucesso
2026-08-12 00:08:40,237 | INFO | Extração concluída
2026-08-12 00:08:40,237 | INFO | Foram extraídos 1240 registros
2026-08-12 00:08:40,237 | INFO | ============================================================
2026-08-12 00:08:40,237 | INFO | ============================================================
2026-08-12 00:08:40,238 | INFO | Iniciando extração: moeda=DKK, ano=2024
2026-08-12 00:08:40,809 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:40,813 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:40,813 | INFO | Pasta criada com sucesso
2026-08-12 00:08:40,820 | INFO | Extração concluída
2026-08-12 00:08:40,820 | INFO | Foram extraídos 1258 registros
2026-08-12 00:08:40,820 | INFO | ============================================================
2026-08-12 00:08:40,820 | INFO | ============================================================
2026-08-12 00:08:40,820 | INFO | Iniciando extração: moeda=DKK, ano=2025
2026-08-12 00:08:41,429 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:41,433 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:41,434 | INFO | Pasta criada com sucesso
2026-08-12 00:08:41,440 | INFO | Extração concluída
2026-08-12 00:08:41,440 | INFO | Foram extraídos 1254 registros
2026-08-12 00:08:41,440 | INFO | ============================================================
2026-08-12 00:08:41,440 | INFO | ============================================================
2026-08-12 00:08:41,441 | INFO | Iniciando extração: moeda=DKK, ano=2026
2026-08-12 00:08:42,008 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:42,011 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:42,011 | INFO | Pasta criada com sucesso
2026-08-12 00:08:42,015 | INFO | Extração concluída
2026-08-12 00:08:42,015 | INFO | Foram extraídos 758 registros
2026-08-12 00:08:42,015 | INFO | ============================================================
2026-08-12 00:08:42,015 | INFO | ============================================================
2026-08-12 00:08:42,016 | INFO | Iniciando extração: moeda=EUR, ano=2000
2026-08-12 00:08:42,825 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:42,837 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:42,838 | INFO | Pasta criada com sucesso
2026-08-12 00:08:42,854 | INFO | Extração concluída
2026-08-12 00:08:42,854 | INFO | Foram extraídos 4250 registros
2026-08-12 00:08:42,854 | INFO | ============================================================
2026-08-12 00:08:42,855 | INFO | ============================================================
2026-08-12 00:08:42,855 | INFO | Iniciando extração: moeda=EUR, ano=2001
2026-08-12 00:08:43,519 | INFO | Consulta feita com sucesso!
2026-08-12 00:08:43,531 | INFO | Dataframe criado com sucesso
2026-08-12 00:08:43,532 | INFO | Pasta criada com sucesso
2026-08-12 00:08:43,548 | INFO | Extração concluída
2026-08-12 00:08:43,548 | INFO | Foram extraídos 4090 registros
